1502,839.3605823894186
1564,817.13521117377604
1480,791.44032786446724
1511,774.80409845445251
1466,760.8835221317488
2000,822.8445684846306
1529,841.84435071258304
1474,826.23596931721397
1502,803.20562026002926
1600,796.53184206985725
1553,793.23254692996215
1471,781.0277361015419
1579,782.10763180614367
1535,783.57582531400328
1492,778.75791361148868
1543,779.01950158090563
1532,780.31782925113976
2000,844.04337383103757
1543,859.86932262449261
1633,859.24959107934558
1622,850.83919691403696
1636,843.13594405991921
1714,848.3534118149903
2000,896.4591624397035
1708,913.14468569949815
1774,918.3002999218628
1765,916.31176914118623
2000,943.03879424332217
1877,960.21437887053071
2000,984.04929566131682
1876,988.60038351452283
1878,982.89770780836943
1888,975.6509527710565
1924,974.59189819568496
1857,967.8362239853011
1977,975.97522490282631
2000,992.28990701724251
1985,1005.8527422112455
1976,1013.1959320984354
2000,1018.9611140974164
1992,1021.5680817149573
2000,1023.0979338207004
2000,1023.7986149457852
2000,1023.947142632833
1952,1017.4138824419481
1991,1014.6216884281018
2000,1015.7017972119504
1936,1009.6982832493279
2000,1010.3344409575545
1996,1013.6099934536103
1961,1012.4383115857454
1940,1006.602068645039
1934,999.38631640283427
1984,1000.1726039943733
1965,1002.0473776703635
2000,1008.4116034095503
2000,1015.2356994464342
1980,1017.7229362610392
1953,1013.899506120207
1968,1010.1872278680253
1970,1007.9153825917238
2000,1010.9068825697191
1948,1008.6475712310385
1938,1003.0166023684167
1962,1000.591850874327
2000,1005.4653542470465
1981,1009.9151587874946
2000,1015.3583308641137
1945,1012.544513281264
1986,1011.9846429513017
1951,1008.1861703568156
2000,1010.3029240770547
1940,1006.7621922376563
1746,975.42826648444088
1989,971.60805720708618
1955,978.00948491637791
1992,991.78611858022452
1984,1004.1932018970982
2000,1014.6823342302243
1954,1015.4459687049286
1905,1004.9083288092779
1944,997.19475261301864
1935,991.90286315732101
1987,995.98229105668111
2000,1005.1248378473831
2000,1014.0562780223147
1983,1018.1821510984356
1912,1009.498733596311
2000,1008.8518429366883
1996,1011.9761778085256
1953,1010.1195137394109
1971,1008.6972254254468
1916,1000.6486665786274
1943,995.1294835549802
1857,980.94740588346463
2000,985.33574844870509
1737,962.54965191714302
1881,951.50295592131067
1355,879.47653242141553
1539,821.42613434415989
1405,768.81020161798074
2000,811.34891704085146
1470,817.1924123950912
1518,808.06333596448087
1322,769.13955050647121
2000,816.93596992007247
1465,822.86612104770074
1502,810.05048747039086
1213,754.32900894198144
1429,721.94946448399969
1513,721.34422001671555
1540,738.91600543677043
2000,821.11076839694181
1506,846.3080581746849
1513,837.20383560773803
1255,781.33663857066517
1272,720.86139031973744
1446,698.27884789139137
2000,773.48287376290023
1302,781.48563386706451
1269,748.65527458563042
1239,702.84092164153458
2000,765.20627921082746
1126,746.427913566298
1162,696.02552116614163
1042,629.9500983586089
1091,580.83431970844447
2000,674.11893011390566
1096,689.72477236334214
1020,650.63917712358398
1034,599.81985759971212
1038,558.45979353146618
1048,533.90199743000198
1016,519.17571483339657
2000,643.74858499085894
1016,670.59764689881149
1071,647.85898661878423
1044,606.60496157320244
1000,562.54607721481
1044,534.88825555592189
2000,649.741516678062
1061,676.72765561055394
1131,660.69614867586392
1184,637.94317284121371
2000,727.70767161825256
1299,754.17566716423221
1330,744.96158977755135
1401,732.46356734250071
1379,719.54222788090942
1502,726.22087546874513
1312,715.13552141768139
2000,789.74734603260208
1507,820.37583021030161
1562,827.27691239695844
1490,812.77577200168935
1682,818.03414637467836
1451,801.01807548758052
1473,780.25090074907462
2000,833.98264136353691
1496,841.95539535567661
1533,829.15588989993569
1514,808.57274717574103
1370,770.9059257762658
1483,750.16490143253122
2000,812.22232190269528
1461,825.10550150493259
1682,838.6725946660714
1454,820.01214549418341
1481,794.4157968831455
1468,771.28003646684419
2000,826.40423547995113
1482,835.19095795758096
1538,825.16372915202828
1326,781.843190371834
2000,824.27837965837784
1516,832.66941230268844
1551,825.14056540929494
1490,804.87658766648929
1664,807.39501571573294
1469,794.37356703120145
1459,775.42508218747571
2000,831.16768648215543
1445,833.98382568505531
1509,817.55865099445123
1497,796.13688276070809
2000,845.40584661233595
1514,850.7110042745428
2000,896.76291359959282
1482,882.3338551898338
1700,870.91082721000316
1486,836.96035883107061
2000,869.52362299980177
1492,858.03067357249472
1499,827.80807902142374
1656,818.71650385645034
1563,810.02792180894357
1614,810.02351791636931
1481,796.42483330575521
2000,848.8976786035123
1638,871.17458924497578
1693,878.94861081168187
1659,874.15616521732932
2000,910.44717904914273
1729,920.96876805320312
1673,907.98586175023377
1775,901.5466653260886
1772,900.05157315396923
1784,902.69246160102102
1781,906.09329454178715
2000,938.07655303952333
1781,946.09244154779662
1873,952.1862288479424
1893,959.10802236411791
1919,968.10524127755423
1931,977.32757628233389
2000,993.40980091074812
1896,994.69590145849361
1981,999.78560722545149
1962,1003.2140915679697
2000,1009.9119590790673
1986,1014.6029460415159
2000,1018.9028303193177
1987,1020.2224245194896
1952,1015.1242773380059
1986,1012.9159539972393
1970,1010.6800629138672
2000,1012.9298016954306
1936,1008.1937746583501
1951,1003.2581081763124
1853,986.6270995555426
1865,970.36325197957581
1818,952.53324901299902
1920,952.17018992528313
1942,963.16586077145871
1761,952.10473988900776
1730,929.04920417381709
1717,905.14135652715936
1685,883.05128784716749
1671,865.70402942175679
2000,898.94328117919508
1593,893.15378468783592
1622,872.92035618185832
1548,842.29631932695133
1556,816.07969975943411
1592,803.81849580340895
2000,855.64944940306259
1482,854.99385840898708
1593,842.77453740012174
1534,821.81363021655523
1534,802.37088000381311
1549,790.91433688073039
2000,846.31901514988135
1468,847.90492924039938
1501,826.231088323736
1446,793.29427183419898
2000,837.97092598175732
1469,837.31675032076714
1413,805.84203178099938
1506,781.59840856875974
1462,761.9421999367122
1487,752.67945534865805
1499,752.25035322684516
2000,822.67592134365918
1499,841.39823198810382
1491,827.84171992859922
1475,801.78505814398716
1456,774.7868418087694
1491,759.30591483193143
2000,821.20206691786723
1476,833.55558754508502
1491,819.21457110564438
1487,796.78081420544379
2000,845.36144889176239
1549,855.04731797517115
1457,829.65341867057691
1531,805.18040276787474
1518,786.61315807058793
1510,774.53706080751022
1426,757.32902702154865
2000,818.54649191484691
1424,824.39800025264969
1460,805.23101990691111
1453,779.77322326000228
1470,760.77323105598487
1507,754.84081768249212
2000,822.22386353892762
1503,840.28173913932289
1542,833.57268423972994
1495,811.9565902628002
2000,856.7928896972345
1544,861.05374784516164
1521,840.15652881140784
1471,807.22081764293421
1456,775.71621116383926
1483,756.95617653020258
1441,743.46597567542176
2000,810.20473499404147
1438,822.60700622195532
1063,753.93407213657508
1507,725.3538880229471
1501,724.4301596797975
1497,735.19699749333051
2000,815.14351159515832
1415,828.86317675750934
1473,813.55959403099189
1453,787.59250258989255
2000,836.90950171472036
1567,851.63111952674137
1464,830.42433923776389
1282,774.40327077526456
1537,751.29594305943738
1493,744.79294628218645
1491,746.6997224975637
2000,819.60277132695592
1491,839.17634471729514
2000,894.4202474077407
1501,887.15990534022308
1487,849.26086497183223
2000,876.74634168314401
1509,863.33598526368746
1508,832.15020948827396
1513,802.44541928853971
1497,779.42397964628572
1682,790.16831107909422
2000,856.38335651095645
1457,858.44137558795614
1505,834.54008127101542
1480,802.92252339133029
2000,845.78046827670255
1444,838.86283123892747
2000,882.34465992745618
1497,872.74937047837193
1461,834.28748543818961
1467,794.3620075051449
2000,835.86202787505965
1475,835.20576452745354
1490,814.62047253208925
1549,798.99369927341536
